bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
XORG-55346,2012-09-26,Driver/intel,XORG,Xorg crashed with SIGABRT in list_is_empty(),"downstream bug from ubuntu with several dupes:

https://bugs.launchpad.net/ubuntu/+source/xorg-server/+bug/1053836

we do have the autobind patch from Dave applied but these machines are not all hybrid ones and the crash can occur on resume from suspend so it's not related to how the xserver is initialized.

stacktrace:
#0  0x00007f8a16b1a405 in __GI_raise (sig=) at ../nptl/sysdeps/unix/sysv/linux/raise.c:64
        resultvar = 0
        pid = 
        selftid = 4706
#1  0x00007f8a16b1db6b in __GI_abort () at abort.c:91
        save_stage = 2
        act = {__sigaction_handler = {sa_handler = 0x54 sa_sigaction = 0x54} sa_mask = {__val = {140231098526174 140231062760520 140231096579296 1 96 4294967295 0 4294967295 140231098548268 4294967295 1 4313384 0 140231101134304 140231101134464 140231096762368}} sa_flags = 412358532 sa_restorer = 0x7f8a00000001}
        sigs = {__val = {32 0 }}
#2  0x00007f8a18d06b9e in OsAbort () at ../../os/utils.c:1266
No locals.
#3  0x00007f8a18bedd7c in ddxGiveUp (error=EXIT_ERR_ABORT) at ../../../../hw/xfree86/common/xf86Init.c:1096
        i = 
#4  0x00007f8a18d0bb52 in AbortServer () at ../../os/log.c:652
No locals.
#5  0x00007f8a18d0c3ed in FatalError (f=f@entry=0x7f8a18d35668 Caught signal %d (%s). Server aborting\n) at ../../os/log.c:793
        args = {{gp_offset = 24 fp_offset = 48 overflow_arg_area = 0x7fff42ad6fa0 reg_save_area = 0x7fff42ad6ee0}}
        args2 = {{gp_offset = 8 fp_offset = 48 overflow_arg_area = 0x7fff42ad6fa0 reg_save_area = 0x7fff42ad6ee0}}
        beenhere = 1
#6  0x00007f8a18d0494e in OsSigHandler (sip= signo=11 unused=) at ../../os/osinit.c:146
No locals.
#7  OsSigHandler (signo=11 sip= unused=) at ../../os/osinit.c:107
No locals.
#8  
No symbol table info available.
#9  list_is_empty (head=) at ../../src/intel_list.h:269
No locals.
#10 intel_mode_fini (intel=intel@entry=0x7f8a1a2ac880) at ../../src/intel_display.c:1774
        mode = 0x0
#11 0x00007f8a158872f5 in I830FreeScreen (arg=0x7f8a1a2abae0) at ../../src/intel_driver.c:1077
        scrn = 0x7f8a1a2abae0
        intel = 0x7f8a1a2ac880
#12 0x00007f8a18bf68b4 in xf86DeleteScreen (pScrn=0x7f8a1a2abae0) at ../../../../hw/xfree86/common/xf86Helper.c:237
        i = 
        scrnIndex = 0
        is_gpu = 0
#13 0x00007f8a18befbc3 in InitOutput (pScreenInfo=pScreenInfo@entry=0x7f8a18f8eda0 argc=argc@entry=9 argv=argv@entry=0x7fff42ad7798) at ../../../../hw/xfree86/common/xf86Init.c:628
        i = -1
        j = 
        k = 
        scr_index = 
        modulelist = 
        optionlist = 0x7f8a1a29d920
        screenpix24 = 
        pix24 = 
        pix24From = X_DEFAULT
        pix24Fail = 0
        autoconfig = 
        sigio_blocked = 0
        configured_device = 
#14 0x00007f8a18b9c386 in main (argc=9 argv=0x7fff42ad7798 envp=) at ../../dix/main.c:204
        i = 
        alwaysCheckForInput = {0 1}",chris,tjaalton,fixed,1,resolved,4,2012-09-26,0,3,2012-09-26,0,normal,2
TELEPATHY-35137,2011-03-09,gabble,TELEPATHY,Overwritten_By_Nickname should be set on FN/NICKNAME,"If you're on Gtalk the vcard field for your alias is FN
Otherwise it's NICKNAME.

Contact_Info_Field_Flags has a Overwritten_By_Nickname member which should be present for FN or NICKNAME (as appropriate) in the SupportedFields property.

An easy patch gogogogo!",telepathy-bugs,jonny.lamb,fixed,1,resolved,4,2011-03-09,0,2,2011-03-09,0,normal,2
XKEYBOARD-CONFIG-21451,2009-04-27,General,XKEYBOARD-CONFIG,Wrong locale code in Keyboard Indicator 2.26.0 for Kyrgyzstan,Keyboard Indicator 2.26.0 gives 'Kir' for Kyrgyz Republic (Kyrgyzstan) when officially our country's name is spelled with 'y' as a second letter - Kyrgyz Republic or Kyrgyzstan. The best way for the local indications would be internationally adopted two-letter country codes according to ISO–3166–1. However if the current practice of using three letters should be continued then the local code for our country should be corrected to 'Kyr'. Not a coder to offer a patch sorry and thank you for your attention.,xkb,foranycase,fixed,1,resolved,4,2009-05-05,0,5,2009-04-29,2,normal,2
LIBREOFFICE-50118,2012-05-19,Spreadsheet,LIBREOFFICE,calc UI Use English function names not as it should be,"In LibreOffice you can activate this feature under the preferences for LibreOffice Calc --> Forumule 

I noticed that apparently this feature is not implemented or working completely?

In a sheet using YEARFRAC it shows JAAR.DEEL with a Dutch locale and this setting activated.",winfrieddonkers,narebeestjes,fixed,1,resolved,4,2014-07-09,0,23,2014-07-09,781,normal,2
XORG-296,2004-03-09,Server/General,XORG,[PATCH] ELF loader fixes for non-exec stack/heap on Linux,"The ELF loader breaks on Linux systems running non-exec stack/heap technology
such as exec-shield.  The patch I'm attaching below fixes 3 problems in
the loader.",xorg,mharris,fixed,1,resolved,4,2004-03-12,0,6,2004-03-11,2,normal,2
MESA-93601,2016-01-06,Drivers/DRI/i965,MESA,Rain and insects are not rendered in Shadow of Mordor with Intel Mesa driver,"Created attachment 120823
Benchmark how it should look like

Hello devs

the SoM-Benchmark should show rain and insects flying around a hive.
But they are not visible with latest git master.

I have attached a screenshot where you can see rain and the hive in front of Talon.

The rain should also be visible ingame... there are scenarios with nigth daylight ... and rainy weather. You know it when Talons cloak is wet like in the screenshot.

Would be really nice if you could figure this out.
Thanks in advance
Darius",kenneth,d.spitznagel,fixed,1,resolved,4,2016-01-15,0,5,2016-01-15,9,normal,2
MESA-39095,2011-07-09,Mesa core,MESA,egl_gallium.so failed to compile,"Relevant part of the log:

/bin/install -c -d /home/mladen/Programi/PKGBUILDs/mesa/mesa-git/pkg/mesa-git/usr/lib/xorg/modules/dri
/bin/sh ../../../../bin/minstall -m 755 swrastg_dri.so /home/mladen/Programi/PKGBUILDs/mesa/mesa-git/pkg/mesa-git/usr/lib/xorg/modules/dri
make[3]: Leaving directory `/home/mladen/Programi/PKGBUILDs/mesa/mesa-git/src/mesa-build/src/gallium/targets/dri-swrast'
make[3]: Entering directory `/home/mladen/Programi/PKGBUILDs/mesa/mesa-git/src/mesa-build/src/gallium/targets/egl-static'
/bin/sh ../../../../bin/mklib -o egl_gallium.so -noprefix -linker 'g++' \
        -ldflags '-L../../../../lib -Wl--no-undefined -Wl--hash-style=gnu -Wl--as-needed' \
        -cplusplus -install ../../../../lib/egl  \
        egl.o egl_pipe.o egl_st.o -Wl--start-group ../../../../src/gallium/auxiliary/libgallium.a ../../../../src/gallium/drivers/identity/libidentity.a ../../../../src/gallium/drivers/r600/libr600.a ../../../../src/gallium/drivers/rbug/librbug.a ../../../../src/gallium/drivers/softpipe/libsoftpipe.a ../../../../src/gallium/drivers/trace/libtrace.a ../../../../src/gallium/state_trackers/egl/libegl.a ../../../../src/gallium/state_trackers/vega/libvega.a ../../../../src/gallium/winsys/r600/drm/libr600winsys.a ../../../../src/gallium/winsys/sw/xlib/libws_xlib.a ../../../../src/mesa/libmesagallium.a -Wl--end-group \
        -lEGL -lOpenVG -lX11 -lXext -lXfixes -ldl -ldrm -ldrm_radeon -lgbm -lglapi -lm -lpthread -lrt -ludev
mklib: Making Linux shared library:  egl_gallium.so
../../../../src/gallium/state_trackers/egl/libegl.a(dri2.o): In function `DRI2WireToEvent':
/home/mladen/Programi/PKGBUILDs/mesa/mesa-git/src/mesa-build/src/glx/dri2.c:104: undefined reference to `dri2GetGlxDrawableFromXDrawableId'
/home/mladen/Programi/PKGBUILDs/mesa/mesa-git/src/mesa-build/src/glx/dri2.c:132: undefined reference to `GetGLXDrawable'
collect2: ld врати излазни статус 1
mklib: Installing egl_gallium.so in ../../../../lib/egl
mv: cannot stat `egl_gallium.so': No such file or directory
/bin/install -c -d /home/mladen/Programi/PKGBUILDs/mesa/mesa-git/pkg/mesa-git/usr/lib/egl
for out in ../../../../lib/egl/egl_gallium.so do \
        /bin/sh ../../../../bin/minstall -m 755 $out /home/mladen/Programi/PKGBUILDs/mesa/mesa-git/pkg/mesa-git/usr/lib/egl \
done
Unknown type of argument:  ../../../../lib/egl/egl_gallium.so
make[3]: *** [install] Error 1
make[3]: Leaving directory `/home/mladen/Programi/PKGBUILDs/mesa/mesa-git/src/mesa-build/src/gallium/targets/egl-static'
make[2]: *** [install] Error 1
make[2]: Leaving directory `/home/mladen/Programi/PKGBUILDs/mesa/mesa-git/src/mesa-build/src/gallium/targets'
make[1]: *** [install] Error 1
make[1]: Leaving directory `/home/mladen/Programi/PKGBUILDs/mesa/mesa-git/src/mesa-build/src'
make: *** [install] Error 1


Compilation flags:

  ./autogen.sh --prefix=/usr \
  --with-dri-driverdir=/usr/lib/xorg/modules/dri \
  --with-gallium-drivers=r600swrast \
  --with-dri-drivers= \
  --with-egl-platforms=x11drm \
  --disable-xorg \
  --enable-openvg \
  --enable-gles1 \
  --enable-gles2 \
  --enable-xcb \
  --enable-glx-tls \
  --enable-texture-float \
  --enable-shared-dricore \
  --enable-shared-glapi \
  --disable-glut \
  --enable-gallium-egl \
  --disable-gallium-llvm \
  --enable-debug


glproto 1.4.14
libdrm 2.4.26
dri2proto 2.6",mesa-dev,demon,fixed,1,resolved,4,2011-07-10,0,2,2011-07-10,1,major,4
FREEDESKTOP.ORG-13343,2007-11-21,Project Creation Requests,FREEDESKTOP.ORG,Please rename Upstart project to InitKit,"The upstart.freedesktop.org website was never set up properly -- the directory mentioned in #11712 does not exist.  Please set up initkit.freedesktop.org instead.

Please rename the upstart@lists.freedesktop.org mailing list to initkit@lists.freedesktop.org

No bugzilla or git repo are needed at this time.

Thanks",sitewranglers,scott,fixed,1,resolved,4,2007-12-10,0,6,2007-12-10,19,normal,2
SYSTEMD-65818,2013-06-16,general,SYSTEMD,systemd gets stuck in loop with ConditionACPower in timer activated service,"Created attachment 80900
backup service

I use the attached service and timer units for backup purposes. The service file contains ConditionACPower=yes because I don't want the backup to run when the power isn't plugged in.

This works as expected as long as the power is plugged in. If however the service is triggered by the timer while the power is unplugged systemd gets stuck in a loop. CPU usage by systemd goes up to about 75% systemd-journal up to 35% and the journal is flooded with the following message:

Jun 16 12:17:42 mus-laptop systemd[1]: Started Backup laptop

Every 10 seconds the following is logged followed by another few hundred Started backup-laptop messages:

Jun 16 12:17:52 mus-laptop systemd-journal[178]: Suppressed 16332 messages from /system
Jun 16 12:17:52 mus-laptop systemd[1]: Started Backup laptop.

Note that this doesn't happen when I trigger the service manually only if it is triggered by the timer. The loop stops as soon as I stop the timer.

systemctl status backup-laptop shows the following while it is stuck in the loop:

backup-laptop.service - Backup laptop
   Loaded: loaded (/etc/systemd/system/backup-laptop.service static)
   Active: inactive (dead) since Sun 2013-06-16 12:02:23 CEST 21min ago
          start condition failed at Sun 2013-06-16 12:24:03 CEST 2ms ago
 Main PID: 17667 (code=exited status=0/SUCCESS)
   CGroup: name=systemd:/system/backup-laptop.service


I'm running Arch Linux x64 with systemd 204.",systemd-bugs,mus.svz,fixed,1,resolved,4,2014-02-20,0,3,2014-02-20,249,major,4
XKEYBOARD-CONFIG-6914,2006-05-14,General,XKEYBOARD-CONFIG,chicony ku-0108 multimedia extension symbol map,"symbol_inet map for USB KU-0108:
ID 04f2:0111 Chicony Electronics Co. Ltd

There are 3keys on left (Cut Copy Paste) which does not generate anny key code
probably need special handling by kernel/Xorg_driver (in evdev generate key code 7 )",xkb,master_up,fixed,1,resolved,4,2007-10-07,0,12,2007-10-07,511,minor,2
POPPLER-59186,2013-01-09,general,POPPLER,configure in poppler 0.22.0 fails to find jpeglib.h,"Configuration was:


env LANG=C PATH=${HOME}/Softwaren64/bin:/usr/bin:/opt/local/x86_64-apple-darwin10.8.0/bin:/opt/local/bin:$PATH ./configure --prefix=${HOME}/Softwaren64 --with-pic --enable-static --enable-cms=none --enable-introspection=no --disable-utils --disable-poppler-qt4 --x-includes=/usr/X11/include --x-libraries=/usr/X11/lib CPPFLAGS=-H -I${HOME}/Softwaren64/include CFLAGS=-pipe -fPIC -fno-common -Os -march=core2 -mtune=core2 -m64 -fomit-frame-pointer -msse4.2 LDFLAGS=-m64 -Wl-t -Wl-dead_strip_dylibs -L${HOME}/Softwaren64/lib PKG_CONFIG_PATH=${HOME}/Softwaren64/lib/pkgconfig:/usr/lib/pkgconfig:/usr/X11/share/pkgconfig:/usr/X11/lib/pkgconfig

In ${HOME}/Softwaren64 I am preparing shared and static libraries etc. to build FontForge. There is also jpeg8d installed. No particle of libjpeg6b can be found.

The configure goes:

	checking for libjpeg6b... no
	checking for libjpeg... -ljpeg
	checking jpeglib.h usability... no
	checking jpeglib.h presence... no
	checking for jpeglib.h... no
	configure: WARNING:
	There is an installation error in jpeg support. You seem to have only one
	of either the headers _or_ the libraries installed. You may need to either
	provide correct --with-extra-... options or the development package of
	libjpeg6b. You can get a source package of libjpeg from http://www.ijg.org/
	Disabling JPEG support.
	
	checking libjpeg.h works correctly... ok
	checking for LIBPNG... yes
	checking for FREETYPE... yes


config.log shows that the script initially works OK:

	configure:20271: checking for libjpeg
	configure:20300: gcc -std=gnu99 -o conftest -pipe -fPIC -fno-common -Os -march=core2 -mtune=core2 -m64 -fomit-frame-pointer -msse4.2    -H -I/Users/pete/Softwaren64/include -m64 -Wl-t -Wl-dead_strip_dylibs -L/Users/pete/Softwaren64/lib conftest.c    -ljpeg -lm >&5
	/usr/lib/crt1.10.6.o
	/var/folders/PR/PR9ZvjydEAmPxO7U5PFnBk+++TI/-Tmp-//cc7EIUOt.o
	/Users/pete/Softwaren64/lib/libjpeg.dylib
	/usr/lib/libm.dylib
	/usr/lib/libSystem.dylib
	/usr/lib/system/libmathCommon.A.dylib
	configure:20300: $? = 0
	configure:20316: result: -ljpeg

Therefore it finds the library. But for the C header file it forgets the -I/Users/pete/Softwaren64/include (complete CPPFLAGS) so it can't it:

	configure:20335: checking jpeglib.h usability
	configure:20335: gcc -std=gnu99 -c -pipe -fPIC -fno-common -Os -march=core2 -mtune=core2 -m64 -fomit-frame-pointer -msse4.2    -pipe -fPIC -fno-common -Os -march=core2 -mtune=core2 -m64 -fomit-frame-pointer -msse4.2    conftest.c >&5
	conftest.c:77:21: error: jpeglib.h: No such file or directory
	configure:20335: $? = 1


Mac OS X 10.5.8 Snow Leopard",poppler-bugs,Peter_Dyballa,fixed,1,resolved,4,2013-01-10,0,6,2013-01-10,1,normal,2
SYNCEVOLUTION-77272,2014-04-10,PBAP,SYNCEVOLUTION,PBAP: download in chunks to make progress after interrupts,"Downloading in chunks with PullAll and Offset+MaxCount was originally brought up for issue #72112. The purpose mentioned there (being able to stop the sync between chunks) was better addressed with the Bluez 5.15 suspend/resume API.

However downloading in chunks is useful for another purpose: just downloading large address books (5000 contacts 8KB photo data in each contact) from slow devices (Samsung Galaxy S3) can take 45 minutes.

If the driver always turns off the car after a 15 minute commute he'll never get the entire address book cached. Downloading in chunks can help by starting the download at varying offsets.

The downside is that the PBAP spec doesn't support downloading in chunks reliably if contacts get deleted during the download.",patrick.ohly,patrick.ohly,fixed,1,resolved,4,2014-07-14,0,4,2014-07-14,95,normal,2
MESA-17404,2008-09-02,Mesa core,MESA,glColor3i does not set implicitly the value of the alpha (RGBA color),"The standard states:
glColor sets a new four-valued RGBA color. glColor has two major variants: glColor3 and glColor4. glColor3 variants specify new red green and blue values explicitly and set the current alpha value to 1.0 (full intensity) implicitly. but invocation of the glColor3i interface does not set the alpha value to 1.0 (full intensity).",mesa-dev,apetrosyan,fixed,1,resolved,4,2008-09-18,0,7,2008-09-18,16,normal,2
LIBREOFFICE-60406,2013-02-07,Writer,LIBREOFFICE,LibreLogo: Name conflict in procedure handling,"Created attachment 74328
Bad recognition of procedure name 'foo' in variable name 'foox'

Attached test file doesn't run in the recent master. 1-line patch is committed.",libreoffice-bugs,nemeth,fixed,1,resolved,4,2013-11-18,0,5,2013-02-08,1,normal,2
DRI-89882,2015-04-03,DRM/Intel,DRI,[SKL]igt/kms_cursor_crc sporadically causes system hang,"Created attachment 114840
dmesg

System Environment:
--------------------------
Regression: not sure
Non-working platforms: SKL

==kernel==
--------------------------
drm-intel-nightly/d72ff1ab1499711c941831400629c14493313b3a
commit d72ff1ab1499711c941831400629c14493313b3a
Author: Daniel Vetter 
Date:   Tue Mar 31 17:30:12 2015 +0200

    drm-intel-nightly: 2015y-03m-31d-15h-29m-33s UTC integration manifest


==Bug detailed description==
-----------------------------
Run ./kms_cursor_crc --run-subtest cursor-256x256-onscreen on SKL-Y with -nightly kernel it causes system hang at the 2nd round.

output:
IGT-Version: 1.10-g2f0e3cd (x86_64) (Linux: 4.0.0-rc6_drm-intel-nightly_d72ff1_2
Beginning cursor-256x256-onscreen on pipe A connector eDP-1
............................
cursor-256x256-onscreen on pipe A connector eDP-1: PASSED

Beginning cursor-256x256-onscreen on pipe B connector eDP-1
............................
cursor-256x256-onscreen on pipe B connector eDP-1: PASSED

Beginning cursor-256x256-onscreen on pipe C connector eDP-1
............................
cursor-256x256-onscreen on pipe C connector eDP-1: PASSED

Subtest cursor-256x256-onscreen: SUCCESS (29.165s)

real    0m29.859s
user    0m5.726s
sys     0m0.527s
root@x-skly05:/GFX/Test/Intel_gpu_tools/intel-gpu-tools/tests# time ./kms_cursor_crc --run-subtest cursor-256x256-onscreen
IGT-Version: 1.10-g2f0e3cd (x86_64) (Linux: 4.0.0-rc6_drm-intel-nightly_d72ff1_20150401+ x86_64)
Beginning cursor-256x256-onscreen on pipe A connector eDP-1
.Warning on condition crc->crc[i] == 0xffffffff in fucntion crc_sanity_checks file igt_debugfs.c:494
Suspicious CRC: it looks like the CRC read back was from a register in a powered down well

==Reproduce steps==
---------------------------- 
1. run ./kms_cursor_crc --run-subtest cursor-256x256-onscreen twice",intel-gfx-bugs,huax.lu,fixed,1,closed,6,2017-10-06,0,6,2015-05-05,32,critical,5
MESA-26317,2010-01-29,Mesa core,MESA,glsl compiled wrong,"vdrift data/shaders/full/vertex.glsl seems to compile wrong
I'll attach the shader and output.

from this line:
refmapdir = vec3(gl_TextureMatrix[2] * vec4(reflect(viewdir normal_eye)0))
reflect(viewdir normal_eye) sequence starts with:

 20: DP3 TEMP[0].w TEMP[1] TEMP[1]

Seems it's using same register for I and N.

also in the end we output 2 attribs from same temp:
 35: MOV OUTPUT[17] TEMP[3]
 36: MOV OUTPUT[18] TEMP[3]

Andre",mesa-dev,amaasikas,fixed,1,resolved,4,2010-02-01,0,10,2010-02-01,3,normal,2
XORG-65381,2013-06-05,Driver/intel,XORG,[sna] No usable configuration for screen,"Created attachment 80313
Xorg log

I cannot use sna with current git everything works fine with uxa. This problem is not present in 2.21.8 release.

My system is Thinkpad X220 with Sandy Bridge graphics.

I'm attaching my Xorg configuration and log.",chris,nowrep,fixed,1,resolved,4,2013-06-05,0,3,2013-06-05,0,normal,2
XORG-23969,2009-09-15,Driver/intel,XORG,[945GM] Hard lockups with KMS on intel graphics with Fedora Rawhide,"Ever since KMS was enabled in Fedora rawhide I've been experiencing random lockups on my HP Compaq nc6400 laptop with this graphics controller:

00:02.1 Display controller: Intel Corporation Mobile 945GM/GMS/GME 943/940GML Express Integrated Graphics Controller (rev 03)

I've filed a bug against fedora with more details here:

https://bugzilla.redhat.com/show_bug.cgi?id=492686

There's dmesg output and xorg logs etc there.",zhenyu.z.wang,kmaraas,fixed,1,resolved,4,2010-07-24,0,21,2010-07-24,312,critical,5
DRI-104894,2018-02-01,DRM/Intel,DRI,[CI][SHARDS] igt@kms_vblank@pipe-[b|c]-ts-continuation-suspend - fail - Test assertion failure function vblank_ts_cont - Failed assertion: seq2 - seq1 <= 150,"https://intel-gfx-ci.01.org/tree/drm-tip/CI_DRM_3708/shard-glkb6/igt@kms_vblank@pipe-c-ts-continuation-suspend.html

(kms_vblank:1353) CRITICAL: Test assertion failure function vblank_ts_cont file kms_vblank.c:379:
(kms_vblank:1353) CRITICAL: Failed assertion: seq2 - seq1 <= 150
(kms_vblank:1353) CRITICAL: Last errno: 25 Inappropriate ioctl for device
(kms_vblank:1353) CRITICAL: unexpected vblank seq 188 should be < 167
Subtest pipe-C-ts-continuation-suspend failed.",stanislav.lisovskiy,marta.lofstedt,fixed,1,resolved,4,2019-04-15,0,19,2019-04-15,438,normal,2
LIBREOFFICE-37402,2011-05-20,Writer,LIBREOFFICE,FORMATTING VIEWING Pagebreak not honoured after section endnotes,"Created attachment 46949
FORMATTING VIEWING Pagebreak not honoured after section endnotes (Example document)

Following a section with endnotes collected at the end of that section the pagebreak in a subsequent paragraph-style (ie. a paragraph following that section) is not honoured if the end-notes project into the page on which that paragraph starts.

Inserting an extra empty paragraph would not really be a fix since it will corrupt the document-flow when the pagesize is altered to suit a different output (ie. e-book iPad optimalized or A4 paper to print).

An example document is attached. 

Using LibreOffice 3.3.2 OOO330m19 (Build:202)  libreoffice-3.3.2.2 Debian package 1:3.3.2-2.",libreoffice-bugs,josefk,fixed,1,resolved,4,2013-11-24,0,3,2011-09-24,127,normal,2
DRI-65157,2013-05-30,DRM/Intel,DRI,[SNB/IVB/HSW Bisected]igt/gem_reg_read not support,"System Environment:
--------------------------
Platform: Sandybridge/Ivybridge/Haswell
Kernel: (drm-intel-fixes)3598706b52cb45ba0a9e8aa99ce5ac59140f2b8b

Bug detailed description:
-------------------------
It becomes not support on drm-intel-fixes and drm-intel-next-queued kernel.
It caused by igt commit 1cb4f90946289457c3b92773f2ce96b0b03e4a22.
commit 1cb4f90946289457c3b92773f2ce96b0b03e4a22
Author:     Imre Deak 
AuthorDate: Tue May 28 17:35:32 2013 +0300
Commit:     Daniel Vetter 
CommitDate: Tue May 28 18:32:32 2013 +0200

    tests/lib: make sure the GPU is idle at test start and exit

    Bugzilla: https://bugs.freedesktop.org/show_bug.cgi?id=64270

    v2:
    - Make sure also that the GPU is idle at start and error exit of any
      test using drm_open_any(). (Daniel)
    v3:
    - actually call gem_quiescent_gpu() at exit

    Signed-off-by: Imre Deak 
    Signed-off-by: Daniel Vetter 


# echo $?
77

dmesg:
[ 8185.849621] [drm:i915_driver_open]
[ 8185.849636] [drm:intel_crtc_set_config] [CRTC:3] [FB:30] #connectors=1 (x y) (0 0)
[ 8185.849642] [drm:intel_modeset_stage_output_state] [CONNECTOR:18:HDMI-A-3] to [CRTC:3]
[ 8185.849645] [drm:intel_crtc_set_config] [CRTC:5] [NOFB]
[ 8185.849647] [drm:intel_modeset_stage_output_state] [CONNECTOR:18:HDMI-A-3] to [CRTC:3]
[ 8185.849653] [drm:i915_driver_open]
[ 8185.849908] [drm:i915_getparam] Unknown parameter 22
[ 8185.849927] [drm:i915_driver_open]
[ 8185.849933] [drm:i915_driver_open]
[ 8185.849970] [drm:i915_getparam] Unknown parameter 22
[ 8185.850122] [drm:intel_crtc_set_config] [CRTC:3] [FB:30] #connectors=1 (x y) (0 0)
[ 8185.850125] [drm:intel_modeset_stage_output_state] [CONNECTOR:18:HDMI-A-3] to [CRTC:3]
[ 8185.850127] [drm:intel_crtc_set_config] [CRTC:5] [NOFB]
[ 8185.850129] [drm:intel_modeset_stage_output_state] [CONNECTOR:18:HDMI-A-3] to [CRTC:3]


Reproduce steps:
----------------
1. ./gem_reg_read",imre.deak,huax.lu,fixed,1,closed,6,2017-10-06,0,4,2013-05-30,0,major,4
POPPLER-16592,2008-07-02,general,POPPLER,pdftohtml patch,"Created attachment 17484
pdftohtml patch

Hi developers
I have a patch for pdftohtml. I'm sorry if it's the wrong place for a patch. I'm not sure where should I send it. The patch bases on the latest stable poppler (0.8.4) and has the following improvements:
1) Html output keeps all the spaces with 
2) Xml output should be a valid xml. Problems with  and  are fixed and everything with  and  are removed in xml mode. Anyway the old xml wasn't usable. I hope to fix  and  later.
3) Ascent and descent are limited to reasonable? values.
4) Invalid date and time from pdf header are corrected to some valid value.

Boris",poppler-bugs,tlknv,fixed,1,resolved,4,2008-08-30,0,17,2008-08-30,59,normal,2
XORG-1101,2004-08-16,Server/General,XORG,Background pixmaps are painted with the wrong origin in child widgets of redirected windows,"When a child widget of a redirected window has a background pixmap set the 
background pixmap is painted with the wrong origin (the origin of the 
redirected window rather than that of the child widget). 
 
I've created a simple testcase that creates a 256x256 window then creates and 
sets a background pixmap for the window. The background pixmap has the same 
size as the window and is white with a black outline and an X drawn across 
it. 
 
If you start the application without a composite manager running the window 
is rendered correctly. But as soon as you start xcompmgr (any mode) you'll 
see the background redrawn with the origin of the window manager frame rather 
than that of the client window. 
 
This bug affects multiple KDE applications but only when composite is enabled 
and a composite manager is running. 
 
It's possible this is the same problem as reported in bug 1095.",xorg-team,fredrik,fixed,1,resolved,4,2004-08-26,0,5,2004-08-27,11,major,4
XORG-12404,2007-09-12,Driver/Radeon,XORG,xf86-video-ati-6.7.192 + compiz lockups,"I'm experiencing reproducible Xorg lockups after upgrading to xf86-video-ati-6.7.192 when starting compiz (0.5.2). Lockups freeze everything I have to do a hard reboot after.
However I got compiz working after downgrading to 6.6.193.

I'm unsure which further information to submit Xorg.log is clean AFAICT.",xorg-driver-ati,thomas.pani,fixed,1,resolved,4,2007-09-12,0,4,2007-09-12,0,normal,2
XORG-69119,2013-09-08,Driver/intel,XORG,[hsw] WAIT_FOR_EVENT hangs (full screen vsync on pipe 1 with BCS),"Created attachment 85463
/sys/kernel/debug/dri/0/i915_error_state

Greetings

I recently got a second display and have been experiencing reliable GPU lockups when starting full screen games on one of the displays. The steps to reproduce go as follows:

  1) Run gnome-shell 3.8.4 as your desktop interface (this is sufficient at least)
  2) Have a multi-monitor setup
  3) Start a full screen game that only appears on one monitor

The result is several lockups that are eventually freed and errors in dmesg and such. I believe that OpenGL acceleration of the desktop is a necessary prerequisite as this behavior doesn't occur in say fluxbox. But I've observed the behavior with multiple games some of which don't (I think) use OpenGL. At the least I've seen it with Awesomenauts (which may be using OpenGL) and Icewind Dale running in wine (which I would suspect isn't but I may be wrong).

This is definitely related to multi-monitors as well because if I disable one monitor in the gnome system settings the problem goes away. Also if the game does full screen by switching the monitors to mirror one another the problem will not occur (probably because that is equivalent to a single screen setup). I observed this with Battle for Wesnoth.

I had thought this was related to Bug 54226 but was informed that this was unrelated and should post a new bug.

I'll attach my Xorg.0.log dmesg and /sys/kernel/debug/dri/0/i915_error_state from after a lockup.

Relevant hardware/software is as follows:

  CPU/GPU: i7 4770/HD4600
  Motherboard: ASrock z87 extreme6
  
  arch linux kernel 3.10.10
  gnome-shell 3.8.4
  mesa 9.2.0
  xserver 1.14.2
  intel drivers 2.21.15

Let me know if you need any other information and I'll attempt to provide it.",chris,dan.doel,fixed,1,resolved,4,2015-02-20,0,15,2013-09-09,1,normal,2
XORG-31018,2010-10-20,Release,XORG,1.10 Release Tracking Bug,"This bug holds references to bugs which should be tracked during the 1.10
development process.",jeremyhu,alan.coopersmith,fixed,1,closed,6,2011-10-15,0,1,2011-09-18,333,blocker,6
SYSTEMD-70734,2013-10-21,general,SYSTEMD,Rudder pedal's eventX doesn't receive ACL.,"Hello
when a rudder pedals (e.g. 06a3:0763 Saitek PLC Pro Flight Rudder Pedals) are connected the /dev/input/jsX and /dev/input/eventX are created. The problem is that while jsX device has 644 permissions (enybody can read) the eventX device is available only to root while any other joystick-like device receives ACLs for the current user.

If I'm not mistaken the culprit is in the joystick detection heuristics - it looks for some axes and buttons while these devices have only three axes.

Would it be possible to either extend the joystick detection heuristics to handle such devices (CH products pedals reportedly behave the same) or to create some exceptions for them so these devices would work out of the box?

Please let me know if you need any more informations.
Kind regards

Michal Navratil",systemd-bugs,f.josef,fixed,1,resolved,4,2014-03-10,0,5,2014-03-10,140,normal,2
