bug_id,creation_date,component_name,product_name,short_description,long_description,assignee_name,reporter_name,resolution_category,resolution_code,status_category,status_code,update_date,quantity_of_votes,quantity_of_comments,resolution_date,bug_fix_time,severity_category,severity_code
CORE_GRAVEYARD-296350,2005-06-02,XForms,CORE_GRAVEYARD,Focus change in nested repeats broken,"I forgot to change a thing wrt bug 265460 so nsXFormsContextContainer still
searches for its position in its attributes and not as a member variable.",allan,allan,fixed,1,resolved,4,2016-07-15,0,3,2005-06-03,1,normal,2
BUGZILLA-413672,2008-01-23,Incoming Email,BUGZILLA,email_in.pl incorrectly rejects quoted charsets,"Created attachment 298722
patch v1

email_in.pl fails to parse

  Content-Type: text/plain charset=UTF-8

despite it's a valid header. The reason is that bug 366296 which introduced the parsing for the charset doesn't expect quotes in it: /charset=([^]+)/. This makes several incoming emails to be rejected.",LpSolit,LpSolit,fixed,1,resolved,4,2008-02-21,0,6,2008-01-26,3,normal,2
CAMINO_GRAVEYARD-299565,2005-07-03,HTML Form Controls,CAMINO_GRAVEYARD,SHIFTED Page Up & Page Down keys don't work in editing windows.,"I am using 2005042806 (v0.8.4)
When in an editing window (e.g. Yahoo mail or Apple's discussion formums and
even this form right here!) SHIFT-PageUp & SHIFT-PageDown do not work. This is a
very useful (and ancient) commonly supported Mac feature to quickly select large
sections of text to CUT or COPY. SHIFT-Arrow keys work fine.",uriber,Westford97-mac,fixed,1,resolved,4,2006-08-15,0,13,2006-08-15,408,minor,2
CORE-253926,2004-08-01,Printing: Output,CORE,Print to file doesn't cancel properly,"Take a long page such as http://www.faqs.org/rfcs/rfc2616.html start printing
to file (using PostScript/Default) and click Cancel.  Print progress dialog goes
away but printing continues in the background as can be observed from the file
size later (it takes a few minutes to finish.)

Furthermore the should-be-incomplete file remains in the file system rather
than being removed.",printing,tommi.komulainen,fixed,1,resolved,4,2007-06-12,1,13,2007-06-12,1045,normal,2
CORE-450350,2008-08-12,Layout,CORE,CSS background image painting chooses tiled vs non-tiled path based on dirty area,"Created attachment 333496
fix

See bug 421438. Tiled and non-tiled code paths draw the same tile in different ways. However the code in PaintBackgroundSC decides which path to take based on the dirty area. I don't have a testcase but this could definitely lead to repainting artifacts in certain cases. It's easy enough to fix especially now that bug 449324 is fixed.",roc,roc,fixed,1,resolved,4,2008-10-28,0,8,2008-08-25,13,normal,2
BUGZILLA-407420,2007-12-07,Bugzilla-General,BUGZILLA,CGI::Carp fatalsToBrowser should happen as early as possible,"Right now we don't do use CGI::Carp qw(fatalsToBrowser) until Bugzilla::CGI->new. There's a lot of opportunity for errors before we ever get there and people have to go look in their Apache error logs to figure out what's going on which they don't always know to do.

In mod_perl we can do it before we load anything and under mod_cgi we can do it in a BEGIN block in Bugzilla.pm. We just have to make sure that we're running in a CGI by checking for the existence of the SERVER_SOFTWARE env variable.",mkanat,mkanat,fixed,1,resolved,4,2008-01-05,0,7,2008-01-05,29,normal,2
BUGZILLA.MOZILLA.ORG-499548,2009-06-21,General,BUGZILLA.MOZILLA.ORG,bugzilla.mozilla.org default search should have a product selection option,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.9.2a1pre) Gecko/20090620 Minefield/3.6a1pre
Build Identifier: 

Default search on bugzilla.mozilla.org could be significantly more efficient if there was a product selection option that allows the user to restrict the search to one product of his choice like Thunderbird Firefox etc.
This could be realized e.g. in the form of a simple dropdown list below the Find a bug input box. Default choice for the dropdown list would be All products and most popular products like Thunderbird and Firefox should be at the top of the list.

Have a look at the visual product selection when posting a new bug for inspiration. It is interesting to realize that while there is an excellent visual product selection option when *posting a new bug* there is no product selection at all available when *searching for an existing bug* (unless you use advanced search which is way to complex for such an everyday task). 

Imagine you are a newbie or non-freak user of bugzilla.mozilla.org. People have advised you that you can check there if your favourite long-standing bug has been posted already and post a new bug if necessary. Mozilla's people also have a strong interest in that people should search existing bugs before posting new bugs to avoid duplicates. Finding existing bugs before even starting with posting a new bug would help to avoid duplicates from the start. But finding a bug for a specific product is way to hard without a default search product selection at top level.

Reproducible: Always",nobody,bugzilla2007,fixed,1,resolved,4,2012-08-13,0,5,2012-08-13,1149,normal,2
SEAMONKEY-184467,2002-12-09,Build Config,SEAMONKEY,update Build Automation on trunk to 1.3b for mozilla,"Section 1.1.5 of the linked doc. Need to update for win32 mac and unix. Land
changed on the trunk AFTER the release of mozilla 1.3a",kysmith,antitux,fixed,1,resolved,4,2004-11-22,0,11,2002-12-18,9,normal,2
WWW.MOZILLA.ORG-376281,2007-04-02,General,WWW.MOZILLA.ORG,Add Romanian to the production site in-product pages for Firefox 2.0.0.4,"Romanian in-product pages in SVN should be tagged for production since Firefox 2.0.0.4 will be available for this locale. Download.js will also have to be modified to propose romanian.

Thanks",reed,pascalc,fixed,1,resolved,4,2012-08-23,0,4,2007-04-02,0,normal,2
ADDONS.MOZILLA.ORG-476827,2009-02-04,Security,ADDONS.MOZILLA.ORG,Insufficient sandboxing of scraping scripts in Zotero extension (information leakage),"Zotero extension uses a collection of scraping scripts to extract information from web pages. From what I understood these scraping scripts are submitted by third parties. The default scrapers can be seen in the file scrapers.sql this data is being updated automatically.

Scraping scripts are handled by the file content/zotero/xpcom/translate.js that will execute them in a sandbox (good). However it then proceeds by calling functions from the sandbox directly rather than by using evalInSandbox() (see security discussion at https://developer.mozilla.org/en/Components.utils.evalInSandbox#Security). In addition it gives the sandbox access to Zotero.Utilities.Translate class (defined in content/zotero/xpcom/utilities.js) which has methods like doGet() doPost() and loadDocument() - this allows the scraping scripts to make requests to any URL and get the response either as text or as a DOM tree (methods to work around security restrictions when working with this DOM tree are available as well). And the scraper scripts generally process JSON by means of the eval() function meaning that the scraped sites are empowered to go fishing for user's private data.",jorge,gaubugzilla,fixed,1,resolved,4,2016-03-14,0,20,2010-03-15,404,normal,2
CORE-197827,2003-03-17,Document Navigation,CORE,nsSHEntry::AddChild() leaks,"Shift+Reload on frameset pages appears to be leaking nsSHEntry objects.
For example just visit http://developer.kde.org/~sewardj/docs/ and hit shift+reload.

This seems to be because AddChild does not consider the possibility that there
may be pre-exisiting entries in the same offset possition.",keeda,keeda,fixed,1,resolved,4,2008-07-31,0,18,2003-03-21,4,normal,2
CALENDAR-276655,2004-12-31,Sunbird Only,CALENDAR,Update About Sunbird dialog include copyright and credits info,For SB0.3 I thought it would be nice to dress up the about dialog a bit more.,mattwillis,mattwillis,fixed,1,resolved,4,2006-11-28,0,9,2006-04-01,456,minor,2
CORE-354587,2006-09-27,SVG,CORE,SVG drawn by javascript incompletely rendered,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 en-GB rv:1.8.1) Gecko/20060918 Firefox/2.0
Build Identifier: Mozilla/5.0 (X11 U Linux i686 en-GB rv:1.8.1) Gecko/20060918 Firefox/2.0

See the URL above. 31 piecharts are drawn by javascript after it requests data from the server. These piecharts are incompletely rendered on the page - less than a quarter of the circles is rendered. Covering and uncovering the window then renders the correct complete image. Even pulling down a menu causes the area underneath to be repainted correctly. Note that when the data is refreshed (this happens every 10 seconds) some more of the pies is rendered but not all of them.


Reproducible: Always

Steps to Reproduce:
1. Visit the above URL.


Actual Results:  
The SVG piecharts are only partially rendered.

Expected Results:  
The SVG piecharts should be completely rendered.

This page renders fine in Firefox 1.5.

I'm submitting this as a major bug because it may be enough to prevent us upgrading. If we cannot trust it to correctly render dynamically updated status warnings (pies turning red in our case) we cannot use it. Of course you may have a different opinion.

I tried to produce a single file that shows the problem but it seem to only appear when the data is fetched separately from the SVG file. This makes me think it may be some kind of timing issue.",tor,steve.horsley,fixed,1,resolved,4,2007-04-29,0,16,2007-04-13,198,major,4
FIREFOX-497938,2009-06-12,Sync,FIREFOX,Client should back off server when it is busy,"Need to decide on an algorithm and implement it.

Also should support http status 503 (try later).",mconnor,hello,fixed,1,resolved,4,2018-09-24,0,18,2009-07-22,40,normal,2
CORE-757738,2012-05-22,Networking: WebSockets,CORE,Websockets: release reference to nsIWebSocketListener after OnClose,"Created attachment 626332
Releases ref to listener after calling OnStop.

Necko channels generally have a contract where they release their ref to the listener after the last callback is completed (OnStopRequest: for nsIWebSocketListener this would be OnStop).  But we're not doing this now in WebSocketChannel and are instead keeping a ref until the necko channel is destroyed which puts the onus on the listener to make sure it doesn't have a cyclic reference.  

The current code works (nsIWebSocket releases its ref in Disconnect) and I don't want to actually land this until I've had a chance to look into whether it might break things--it passes mochitests fine on my box though FWIW.",nobody,jduell.mcbugs,fixed,1,resolved,4,2012-06-30,0,4,2012-06-30,39,normal,2
CORE-388422,2007-07-17,DOM: Core & HTML,CORE,Avoid checks for editability in BindToTree,UpdateEditableState shows up in the profile for bug 388108. Should find a way to avoid it unless we're sure it is needed or make it cheap (avoid checking for the contentEditable attribute for example).,bugs,peterv,fixed,1,resolved,4,2019-03-13,0,9,2009-06-23,707,normal,2
CALENDAR-205468,2003-05-13,General,CALENDAR,Mozilla crashes if calendar file contains time stamps with 'Z',"User-Agent:       Mozilla/5.0 (Windows U Win98 en-US rv:1.4b) Gecko/20030507
Build Identifier: Mozilla/5.0 (Windows U WinNT4.0 en-US rv:1.4b) Gecko/20030507

With Mozilla Calendar 2003050815-cal the bug
http://bugzilla.mozilla.org/show_bug.cgi?id=188095 obviously was resolved. On
Win98 time stamps in GMT (with Z at the end) are correctly converted into local
time. On WinNT however entries of the calendar file in GMT causes Mozilla to
crash: All Mozilla windows are closed Dr. Watson and the NS feedback agent are
activated.

Reproducible: Always

Steps to Reproduce:
1. Add manually an event to your calendar file with time stamps (DTSTART/DTEND)
in GMT (with a 'Z' at the end of the time stamp) or add 'Z' to already existing
time stamps.
2. Deactivate the related calendar in the 'Calendars' tab.
3. Try to reactivate the related calendar in the 'Calendars' tab. (-> Crash)
4. Remove 'Z' from the time stamps.
5. Restart Mozilla calendar and reactivate the related calendar in the
'Calendars' tab.

Actual Results:  
Mozilla crashes after step 3 (also Mail and Browser are closed). After step 5
Mozilla works as usual.

Expected Results:  
After step 3 the calendar should display the event with 'Z' at the end of time
stamps correctly converted into local time (as it does on Win98 for example).


Information from Dr. Watson's log file:

Anwendungsausnahme aufgetreten:
        Anwendung: mozilla.dbg (pid=234)
        Wann: 5/12/2003 @ 14:55:59.973
        Ausnahmenummer: c0000005 (Zugriffsverletzung)",mostafah,mttl,fixed,1,resolved,4,2006-07-17,1,14,2004-07-27,441,major,4
CORE-239977,2004-04-07,Internationalization,CORE,Support ISO 639-2 code tlh for Klingon,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 en-US rv:1.6) Gecko/20040207 Firefox/0.8
Build Identifier: Mozilla/5.0 (X11 U Linux i686 en-US rv:1.6) Gecko/20040207 Firefox/0.8

In February the ISO 639 committee approved the language code tlh for Klingon
(see URL given for code change notice). This should be added to Mozilla's
knowledge of the ISO 639 code at some point. Klingon makes a nice demo of the
capability of a browser to deal with tagged multilingual content besides there
certainly are pages out there in Klingon.

This can be done by adding the line

tlh = Klingon

to languageNames.properties in both the places it occurs in seamonkey
(mozilla/xpfe/global/resources/locale/en-US/ languageNames.properties and
mozilla/toolkit/locale/languageNames.properties ).

This is nowhere near anything like approaching urgent.

Reproducible: Always
Steps to Reproduce:",smontagu,tthurman,fixed,1,resolved,4,2004-10-11,0,10,2004-10-11,187,normal,2
CORE-472877,2009-01-09,JavaScript Engine,CORE,Add configure option to enable gczeal,We should add a configure option to enable gczeal for opt js shells.,ted,nth10sd,fixed,1,resolved,4,2009-01-14,0,5,2009-01-10,1,minor,2
FIREFOX-243176,2004-05-10,Preferences,FIREFOX,Manage Certificates and Manage Security Devices popup panels are too narrow (mostly with new profile),"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8a) Gecko/20040509 Firefox/0.8.0+
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8a) Gecko/20040509 Firefox/0.8.0+

When you go to Options->Advanced->Certificates and click on the button to
launch either the Manage Certificates or Manage Security Devices panels both of
them launch with a width of around 50-75 pixels and the window is not
resizeable rendering them useless.

Reproducible: Always
Steps to Reproduce:
1.Go to Tools->Options->Advanced->Certificates
2.Click on either Manage Certificates or Manage Security Devices
3.Notice the narrow width.
4.Try to resize you can't.

Actual Results:  
Panels are too narrow to be usable and cannot be resized at all either.

Expected Results:  
They should be the original width that they used to be so that all content
inside the panel is usable and reachable.",durbacher,tmeader,fixed,1,resolved,4,2006-08-27,0,15,2004-05-28,18,normal,2
CORE-320851,2005-12-19,Networking: HTTP,CORE,http authentication (401) prompt no longer displays scheme,"In news://news.mozilla.org:119/cBDmf.30117$dO2.2607@newssvr29.news.prodigy.net
Jack  wrote:

> When I got the popup window due to 401 in 1.0.x it used to indicate whether 
> it was http versus https.  1.5 does not seem to indicate this as 1.0.x did.

> This is a problem because one can't tell whether redirection occured or not 
> and so one can't be sure that one is sending the user name and password over 
> a secure channel.

> Is there a settings to enable display of the protocol (http v. https) as well?

I think this is a legitimate concern.  If there is no way to determine http/https I think that is a security regression.",gavin.sharp,nelson,fixed,1,resolved,4,2006-03-12,0,16,2006-01-10,22,normal,2
MARKETPLACE_GRAVEYARD-929215,2013-10-21,Payments/Refunds,MARKETPLACE_GRAVEYARD,Add newrelic support to solitude and webpay,"Example of what needs to be done: https://github.com/mozilla/zamboni/blob/master/manage.py#L116

We can either copy/paste this to solitude or factor this out in to a new package.",andy+bugzilla,oremj,fixed,1,resolved,4,2013-10-23,0,2,2013-10-23,2,normal,2
SEAMONKEY-131372,2002-03-15,Build Config,SEAMONKEY,Missing finder icon for Mozilla due to bundle bit being off,"Using the 0.9.9 release version Mac OS 9.x net installer.

The installed application appears to have no icon.

Upon further investigation with ResEdit the Custom Icon and Bundle bits in the
FinderInfo were both off in the application.  Turning these bits on and
rebuilding the desktop caused the icon to appear.  The installer (or the build
system?) should have made sure these bits were on when it was installed.",jj.enser,justdave,fixed,1,resolved,4,2011-08-05,0,16,2002-03-25,10,normal,2
ADDONS.MOZILLA.ORG_GRAVEYARD-255467,2004-08-12,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,alternate text for stars could be better,"The alternate text for a set of stars is **** or *****.  This is confusing
because you don't know how many stars it's out of.  It doesn't convey as much
information as the visual stars which can be partially filled.

The alternate text should be something like 4.8 out of 5 stars (Amazon) or
Rated 4.8 out of 5.  You can put the alternate text on the first star and give
the rest of the stars blank alternate text.",bugtrap,jruderman,fixed,1,resolved,4,2016-02-04,0,4,2004-08-22,10,minor,2
TESTOPIA-382606,2007-05-31,Test Runs,TESTOPIA,[Enhancement] If Choose a Test Plan page listed available Test Plans it would be helpful for a user to select an appropriate Test Plan for a new Test Run.,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.8.1.3) Gecko/20070309 Firefox/2.0.0.3
Build Identifier: Testopia 1.2

When a user has never visited any Test Plan attempting to start a new Test Run sends a user to Choose a Test Plan page http://10.0.6.198/bugzilla/tr_new_run.cgi?plan_id=&case_status_id=2.

In this page a user is asked to enter a plan id.
If this page had listed existing Test Plans it would be easier for a user to select an appropriate Test Plan for his/her new Test Run.

Reproducible: Always

Steps to Reproduce:
1.Go to http://10.0.6.198/bugzilla/ that has Testopia installed.
2.Click on New Run from Testopia Footer.

Actual Results:  
It loads Choose a Test Plan page with following:
   
   1. a blank textbox for a plan id
   2. a button with Use This TestPlan as its label

A user MUST know a plan's ID in order to continue.

Expected Results:  
Only if a correct plan id is entered a user can start a new run.
A user MUST know a plan id.

If a list of existing Test Plans were available a user would not have to remember a plan id.",gregaryh,vivian.shin,fixed,1,resolved,4,2008-04-10,0,3,2008-04-10,315,normal,2
THUNDERBIRD-484720,2009-03-22,Message Reader UI,THUNDERBIRD,Space shouldn't scroll the page if something is focused in it (port bug 465721),"Created attachment 368823
Fix

You're going to read bug 465721 anyway so I won't bore you too much describing how using space on a feed item's web page to activate a button shouldn't scroll the page out from under you.

A little more verbose than the original because if I look at it in a couple of months I'm not going to have any idea what the seemingly unrelated halves of the if/else are actually doing.",philringnalda,philringnalda,fixed,1,resolved,4,2009-03-24,0,3,2009-03-23,1,normal,2
FIREFOX_BUILD_SYSTEM-439651,2008-06-17,General,FIREFOX_BUILD_SYSTEM,Make Mercurial ignore 'ID' index files created by idutils,"Created attachment 325417
Have Mercurial ignore 'ID' files created by 'idutils' tools.

idutils is a package that allows fast searches of large code bases by building an index of identifiers gathered using language-appropriate lexical rules.  It creates a file called 'ID' in the root of the source tree.

Mercurial should ignore such ID files.",jimb,jimb,fixed,1,resolved,4,2018-03-02,0,7,2008-07-09,22,normal,2
MAILNEWS_CORE-342632,2006-06-24,Backend,MAILNEWS_CORE,Allow defaultAccount to return NULL and declare it a NS_OK success (was Enable Exception thrown opening mail when there are no accounts),"With current trunk if I open mail in a profile with no accounts I get

Error: uncaught exception: [Exception... Component returned failure code: 0x80004005 (NS_ERROR_FAILURE) [nsIMsgAccountManager.defaultAccount]  nsresult: 0x80004005 (NS_ERROR_FAILURE)  location: JS frame :: chrome://messenger/content/msgMail3PaneWindow.js :: MigrateJunkMailSettings :: line 1601  data: no]

This is from bug 257990.  Same bug appears to exist in TBird.",acelists,ajschult784,fixed,1,resolved,4,2019-06-03,0,60,2018-11-18,4530,normal,2
BUGZILLA-216707,2003-08-19,Documentation,BUGZILLA,Patch Viewer needs user documentation,"Patch Viewer has recently landed and needs user-level documentation.  An HTML
version of them can be found at
http://www.johnkeiser.com/mozilla/Patch_Viewer.html .  They need to be converted
to the XML format used in Bugzilla.",john,john,fixed,1,resolved,4,2012-12-18,0,9,2003-10-30,72,normal,2
TECH_EVANGELISM_GRAVEYARD-193695,2003-02-17,English US,TECH_EVANGELISM_GRAVEYARD,Wired.com - toolbar addon doesn't support Mozilla,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.3b) Gecko/20030210
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.0 en-US rv:1.3b) Gecko/20030210

The toolbar provided by Wired.com seems to work only for Netscape/IE.
Nothing seems to happen when I  visit the site using Mozilla.


Reproducible: Always

Steps to Reproduce:
1.Goto the URL mentioned
2.Try downloading the toolbar
3.A page comes up saying that the toolbar is getting downloaded but nothing
seems to happen. 

Actual Results:  
None

Expected Results:  
The site should allow 

Java is turned on.",english-us,krishy5,fixed,1,resolved,4,2015-04-19,0,4,2009-02-28,2203,minor,2
ADDONS.MOZILLA.ORG_GRAVEYARD-440546,2008-06-19,Public Pages,ADDONS.MOZILLA.ORG_GRAVEYARD,Do not associate Addon with Favorite model by default,"Unless I am mistaken the Favorite model is currently only used by the Facebook application. There is therefore no need to pull it in on every AMO page load.

We should not bind it by default and only use it when we need to.",mozilla,bugmail,fixed,1,resolved,4,2016-02-04,0,4,2010-05-09,689,normal,2
CAMINO_GRAVEYARD-388325,2007-07-16,Bookmarks,CAMINO_GRAVEYARD,Stop using exceptions as part of the normal bookmark code flow,Per IRC bookmarks uses exceptions to handle showing folder counts in the bookmark manager (and possibly in other non-exceptional ways). Definitely not something we should be doing.,stuart.morgan+bugzilla,stuart.morgan+bugzilla,fixed,1,resolved,4,2007-08-17,0,6,2007-08-17,32,normal,2
THUNDERBIRD-255809,2004-08-16,Migration,THUNDERBIRD,On OS X and Linux Migration wizard shows all available migrators,"Brian told me on linux he recently started seeing all of the profile migrators
getting listed in the migration wizard. I just saw the same thing in OSX.",mscott,mscott,fixed,1,resolved,4,2007-03-29,0,7,2004-08-17,1,normal,2
TAMARIN_GRAVEYARD-468501,2008-12-08,Garbage Collection (mmGC),TAMARIN_GRAVEYARD,MEMORY_INFO not supported on 64-bit systems,"back pointer broken
size written as zero which turns off overwrite detection",rulohani,treilly,fixed,1,resolved,4,2011-02-28,0,32,2011-02-28,812,normal,2
CORE-118704,2002-01-08,DOM: Core & HTML,CORE,document.title does not dynamically update when the contents of the document's  element change,"If a title is changed in the following way



theTitle=document.getElementsByTagName(title).item(0).firstChild
document.write(theTitle.nodeValue )
theTitle.replaceData(0 theTitle.nodeValue.length This is a new title.)
document.write(theTitle.nodeValue)



then the title is changed in the document but not in the title bar of
the document window nor in the history.
Additional proposal: Don't add an additional history entry if the
title is change only change the title.",roc,unger,fixed,1,resolved,4,2011-08-25,9,72,2008-08-17,2413,normal,2
FIREFOX_BUILD_SYSTEM-238328,2004-03-22,General,FIREFOX_BUILD_SYSTEM,compiling error in nsWindowsShellService under cygwin,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.6) Gecko/20040206 Firefox/0.8
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.6) Gecko/20040206 Firefox/0.8

Please note  at end before }

typedef enum { NO_SUBSTITUTION    = 0x00
               PATH_SUBSTITUTION  = 0x01
               EXE_SUBSTITUTION   = 0x02
               NON_ESSENTIAL      = 0x04} SettingFlags

Removing it will allow a compile

Reproducible: Always
Steps to Reproduce:
1.
2.
3.",bryner,spam,fixed,1,resolved,4,2018-11-26,0,2,2004-03-22,0,blocker,6
CAMINO_GRAVEYARD-364024,2006-12-15,Bookmarks,CAMINO_GRAVEYARD,When bookmarks backup exists and bookmarks.plist does not restore from backup instead of using default set,Right now we restore from bookmarks.plist.bak when the bookmarks.plist is corrupted and restore fromm the default set in other cases.  However if the user somehow gets to be in a situation where there is no .plist but there is a .plist.bak we should restore from that instead of the default set.,stuart.morgan+bugzilla,alqahira,fixed,1,resolved,4,2007-08-17,0,6,2007-08-17,245,minor,2
CORE-221866,2003-10-11,XUL,CORE,A little deCOMtamination in the tree widget," ",jvarga,jvarga,fixed,1,resolved,4,2008-07-31,0,2,2004-04-20,192,normal,2
MOZILLA.ORG-488408,2009-04-14,Repository Account Requests,MOZILLA.ORG,"SVN Account Request - Simon Lindsay ","Created attachment 372753
Signed committer's agreement for Simon

Simon will be the second of a few more developers from Trellon that need SVN access to work on the CRM project.  I will file bugs for the others soon but if we can get him access to the projects/crm tree that'll be great.

Thanks!",dmoore,jaymoz,fixed,1,resolved,4,2010-05-09,0,8,2009-04-21,7,minor,2
BUGZILLA-225703,2003-11-14,Administration,BUGZILLA,Partial templatization for editkeywords.cgi,Partial templatization for editkeywords.cgi.,goobix,goobix,fixed,1,resolved,4,2012-12-18,0,31,2003-11-21,7,normal,2
SEAMONKEY-219064,2003-09-12,UI Design,SEAMONKEY,Popup blocking fails on custom script using setTimeout,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.5b MultiZilla v1.5.0.1) Gecko/20030827
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.5b MultiZilla v1.5.0.1) Gecko/20030827

it seems that when the page of 
http://edition.cnn.com/2003/SHOWBIZ/TV/09/12/ritter.obit/index.html is finished
loaded it is able to popup window that the popup blocker does not seem to
identify that it was raised. it seems (inside the site script) that it uses
custom popup window script.
I do not know if can i call it a bug it might be a new way that sites found how
to popup windows regardless of popup blocker....

Reproducible: Always

Steps to Reproduce:
1.Load the site  http://edition.cnn.com/2003/SHOWBIZ/TV/09/12/ritter.obit/index.html
2. waite for the page finish loading


Actual Results:  
there will be a popup window that the blocker is not detect.

Expected Results:  
find the popup window and disable it popup.

it seems that i'm unable to tell the browser to block the new window i think
this feture shoul be on any new window that the user did not open with the
menu/keyboards.",jag+mozilla,idokan,fixed,1,resolved,4,2006-03-12,0,24,2004-11-16,431,normal,2
RELEASE_ENGINEERING-489507,2009-04-21,General,RELEASE_ENGINEERING,Try server failing CVS builds,"cvs -d :ext:trybld@cvs.mozilla.org:/cvsroot co -r HEAD mozilla/client.mk
 in dir /builds/slave/sendchange-linux/build (timeout 1200 secs)
U mozilla/client.mk

make -f client.mk checkout
 in dir /builds/slave/sendchange-linux/mozilla (timeout 1200 secs)
make: client.mk: No such file or directory
make: *** No rule to make target `client.mk'.  Stop.

Working directory is wrong for the 2nd checkout should be .../sendchange-linux/build/mozilla",bhearsum,nthomas,fixed,1,resolved,4,2013-08-12,0,7,2009-04-22,1,normal,2
CORE-127373,2002-02-22,Networking,CORE,nsStandardURL::Equals should use case sensitive compares...,"nsStandardURL::Equals should use case sensitive compares...

except if the URL scheme is file in which case we should really be using
nsIFile::equals.  perhaps we just GetFile unconditionally and if non-null
use nsIFile::equals.  this would take care of resource:// URLs and other local URls.",bzbarsky,darin.moz,fixed,1,resolved,4,2005-01-28,0,19,2004-12-02,1014,normal,2
TECH_EVANGELISM_GRAVEYARD-190656,2003-01-25,Other,TECH_EVANGELISM_GRAVEYARD,chaletsdirect.com - Can't show submenu,"User-Agent:       Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.3b) Gecko/20030118
Build Identifier: Mozilla/5.0 (Windows U Windows NT 5.1 en-US rv:1.3b) Gecko/20030118

Mozilla can't display Javascript submenu

Reproducible: Always

Steps to Reproduce:
1.visit http://www.chaletsdirect.com/meribel/luxch10plfra.htm
2.You will see Hotels 3 ***on the left side menu.
3.Click it.

Actual Results:  
Nothing happens.

Expected Results:  
It must display the submenu which is
 La Chaudanne
 L'Eterlou



IE 6.0 can do it.",other,nomura,fixed,1,resolved,4,2015-04-19,0,6,2009-02-28,2226,normal,2
CORE-321707,2005-12-28,Printing: Output,CORE,Don't force this.select() in onfocus,"From bug 277296 comment 12:

I noticed one or more instances of |onfocus=this.select()| -- I think this is
really up to the OS if we should do or not. For GTK for example it's a system
pref. I didn't remove it but maybe I should've (or in a seperate bug.)",grapz,vhaarr+bmo,fixed,1,resolved,4,2007-03-18,0,8,2007-03-18,445,normal,2
BUGZILLA-94951,2001-08-12,Bugzilla-General,BUGZILLA,Maintainers out of date.,Section A.1.5 is out of date.,barnboy,matty_is_a_geek,fixed,1,resolved,4,2012-12-18,0,3,2001-08-21,9,normal,2
CORE-388160,2007-07-14,Editor,CORE,Empty xul error page after going back from a page that was in designmode,"This is a follow-up from bug 335854.

To reproduce:
- Visit a bogus address like file:///C:/stuff to get a xul error page (it has
to point to a bogus local address)
- Visit http://google.com
- Enable designMode on that page by using: javascript:document.designMode='on'
void 0
- Go back in history

Actual result:
Empty xul error page appears no text. Designmode context menu.

Expected result:
Normal xul error page. Normal context menu.",nobody,martijn.martijn,fixed,1,resolved,4,2008-05-06,0,2,2008-05-06,297,normal,2
SEAMONKEY-329018,2006-03-01,MailNews: Account Configuration,SEAMONKEY,Disable Global Inbox by default,"User-Agent:       Mozilla/5.0 (X11 U Linux i686 de-AT rv:1.8.0.1) Gecko/20060126 SeaMonkey/1.0
Build Identifier: Mozilla/5.0 (X11 U Linux i686 de-AT rv:1.8.0.1) Gecko/20060126 SeaMonkey/1.0

If you create a new mail account then the option Use global inbox is checked by default. I think this isn't what someone who ports from Mozilla to SeaMonkey expects.

After I (Mozilla user) had created my accounts I was confused as I didn't see my inboxes. I killed all my accounts again and with the second try I saw the checkbox which has to be disabled.

Reproducible: Always

Steps to Reproduce:
Just create a new mail account.
Actual Results:  
The option global inbox is enabled by default. This is something that may confuse users that come from mozilla.

Expected Results:  
Global inbox should be disabled by default. This is a nice feature but I think most mozilla users just liked the way it was done in mozilla. If someone wants this new feature then he is able to enable it.",Manuel.Spam,Manuel.Spam,fixed,1,resolved,4,2007-03-19,0,28,2006-11-29,273,normal,2
CORE-285250,2005-03-08,HTML: Parser,CORE,HTML parser considers BGSOUND must be inside HEAD,"The HTML parser assumes the presence of BGSOUND element in the BODY is an error
and the element is automagically moved inside HEAD. That is a problem for the
editor more specifically for people wanting to edit documents made for MSIE
since MSIE explicitely allows BGSOUND anywhere. See URL attached to bug for
reference about this tag.

Did NS4.X have a restricted implementation of BGSOUND allowed only in the HEAD?
That's the only reason I can find for this code...
http://lxr.mozilla.org/seamonkey/source/parser/htmlparser/src/nsElementTable.cpp#348",mrbkap,daniel,fixed,1,resolved,4,2005-09-18,0,18,2005-03-17,9,normal,2
